date,product_id,product_name,category,supplier,unit_price,unit_cost,units_sold,sales_revenue,current_stock,lead_time_days,reorder_cost,holding_cost_per_unit,region,store_id
2023-01-02,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,19,30.4,563,5,50,0.05,North,S01
2023-01-02,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,26,65.0,851,4,55,0.07,North,S01
2023-01-02,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,69,220.8,1343,5,60,0.09,North,S01
2023-01-02,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,17,35.7,629,4,52,0.06,North,S01
2023-01-02,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,35,174.65,678,7,80,0.14,North,S01
2023-01-02,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,41,102.5,1708,5,60,0.08,North,S01
2023-01-02,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,50,150.0,775,4,55,0.09,North,S01
2023-01-02,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,32,176.0,456,7,85,0.15,North,S01
2023-01-02,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,19,132.81,411,6,90,0.18,North,S01
2023-01-02,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,65,247.0,1232,5,65,0.11,North,S01
2023-01-02,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,45,99.0,1842,5,55,0.07,North,S01
2023-01-02,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,43,236.5,1544,6,80,0.16,North,S01
2023-01-02,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,15,119.85,559,8,100,0.22,North,S01
2023-01-02,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,23,103.5,601,6,70,0.13,North,S01
2023-01-02,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,16,51.2,845,5,60,0.09,North,S01
2023-01-02,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,114,239.4,3325,2,40,0.06,North,S01
2023-01-02,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,62,173.6,2262,2,40,0.07,North,S01
2023-01-02,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,49,220.5,1543,3,55,0.12,North,S01
2023-01-02,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,59,206.5,694,3,50,0.1,North,S01
2023-01-02,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,31,89.9,547,3,48,0.08,North,S01
2023-01-02,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,69,110.4,1925,2,38,0.05,North,S01
2023-01-02,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,128,230.4,3652,2,35,0.05,North,S01
2023-01-02,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,63,220.5,1644,2,45,0.09,North,S01
2023-01-02,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,22,57.2,977,2,40,0.07,North,S01
2023-01-02,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,29,92.8,641,2,42,0.08,North,S01
2023-01-02,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,18,52.2,505,2,40,0.07,North,S01
2023-01-02,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,93,390.6,2043,5,70,0.13,North,S01
2023-01-02,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,59,147.5,1635,5,55,0.08,North,S01
2023-01-02,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,88,246.4,1791,5,58,0.09,North,S01
2023-01-02,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,87,434.13,1945,4,65,0.14,North,S01
2023-01-02,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,50,325.0,589,6,90,0.18,North,S01
2023-01-02,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,121,181.5,2147,3,50,0.05,South,S02
2023-01-02,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,49,107.8,1966,4,60,0.08,South,S02
2023-01-02,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,56,100.8,916,5,55,0.06,South,S02
2023-01-02,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,25,87.5,327,7,70,0.1,South,S02
2023-01-02,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,117,700.83,1420,6,80,0.15,South,S02
2023-01-02,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,12,24.0,424,5,55,0.07,South,S02
2023-01-02,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,112,222.88,2518,4,50,0.06,South,S02
2023-01-02,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,26,117.0,466,7,75,0.12,South,S02
2023-01-02,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,248,297.6,2549,3,45,0.04,South,S02
2023-01-02,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,22,35.2,541,5,50,0.05,South,S02
2023-01-02,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,29,72.5,816,4,55,0.07,South,S02
2023-01-02,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,51,163.2,1358,5,60,0.09,South,S02
2023-01-02,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,30,63.0,597,4,52,0.06,South,S02
2023-01-02,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,22,109.78,712,7,80,0.14,South,S02
2023-01-02,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,21,52.5,1684,5,60,0.08,South,S02
2023-01-02,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,87,261.0,879,4,55,0.09,South,S02
2023-01-02,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,47,258.5,439,7,85,0.15,South,S02
2023-01-02,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,26,181.74,398,6,90,0.18,South,S02
2023-01-02,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,35,133.0,1249,5,65,0.11,South,S02
2023-01-02,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,74,162.8,1780,5,55,0.07,South,S02
2023-01-02,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,55,302.5,1519,6,80,0.16,South,S02
2023-01-02,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,33,263.67,540,8,100,0.22,South,S02
2023-01-02,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,25,112.5,584,6,70,0.13,South,S02
2023-01-02,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,45,144.0,671,5,60,0.09,South,S02
2023-01-02,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,100,210.0,3379,2,40,0.06,South,S02
2023-01-02,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,108,302.4,2200,2,40,0.07,South,S02
2023-01-02,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,51,229.5,1551,3,55,0.12,South,S02
2023-01-02,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,35,122.5,754,3,50,0.1,South,S02
2023-01-02,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,35,101.5,529,3,48,0.08,South,S02
2023-01-02,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,85,136.0,1934,2,38,0.05,South,S02
2023-01-02,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,153,275.4,3533,2,35,0.05,South,S02
2023-01-02,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,65,227.5,1668,2,45,0.09,South,S02
2023-01-02,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,37,96.2,967,2,40,0.07,South,S02
2023-01-02,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,21,67.2,700,2,42,0.08,South,S02
2023-01-02,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,12,34.8,511,2,40,0.07,South,S02
2023-01-02,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,148,621.6,1968,5,70,0.13,South,S02
2023-01-02,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,83,207.5,1687,5,55,0.08,South,S02
2023-01-02,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,48,134.4,1827,5,58,0.09,South,S02
2023-01-02,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,93,464.07,1893,4,65,0.14,South,S02
2023-01-02,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,15,97.5,621,6,90,0.18,South,S02
2023-01-02,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,81,121.5,2246,3,50,0.05,East,S03
2023-01-02,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,47,103.4,1966,4,60,0.08,East,S03
2023-01-02,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,28,50.4,1145,5,55,0.06,East,S03
2023-01-02,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,20,70.0,304,7,70,0.1,East,S03
2023-01-02,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,86,515.14,1440,6,80,0.15,East,S03
2023-01-02,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,9,18.0,418,5,55,0.07,East,S03
2023-01-02,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,117,232.83,2481,4,50,0.06,East,S03
2023-01-02,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,24,108.0,469,7,75,0.12,East,S03
2023-01-02,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,218,261.6,2556,3,45,0.04,East,S03
2023-01-02,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,22,35.2,551,5,50,0.05,East,S03
2023-01-02,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,30,75.0,834,4,55,0.07,East,S03
2023-01-02,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,42,134.4,1384,5,60,0.09,East,S03
2023-01-02,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,32,67.2,596,4,52,0.06,East,S03
2023-01-02,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,9,44.91,695,7,80,0.14,East,S03
2023-01-02,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,81,202.5,1644,5,60,0.08,East,S03
2023-01-02,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,195,585.0,780,4,55,0.09,East,S03
2023-01-02,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,35,192.5,482,7,85,0.15,East,S03
2023-01-02,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,30,209.7,402,6,90,0.18,East,S03
2023-01-02,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,36,136.8,1227,5,65,0.11,East,S03
2023-01-02,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,107,235.4,1765,5,55,0.07,East,S03
2023-01-02,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,73,401.5,1525,6,80,0.16,East,S03
2023-01-02,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,25,199.75,554,8,100,0.22,East,S03
2023-01-02,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,32,144.0,597,6,70,0.13,East,S03
2023-01-02,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,45,144.0,800,5,60,0.09,East,S03
2023-01-02,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,151,317.1,3349,2,40,0.06,East,S03
2023-01-02,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,96,268.8,2180,2,40,0.07,East,S03
2023-01-02,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,61,274.5,1519,3,55,0.12,East,S03
2023-01-02,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,36,126.0,755,3,50,0.1,East,S03
2023-01-02,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,15,43.5,557,3,48,0.08,East,S03
2023-01-02,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,54,86.4,1939,2,38,0.05,East,S03
2023-01-02,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,106,190.8,3628,2,35,0.05,East,S03
2023-01-02,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,64,224.0,1638,2,45,0.09,East,S03
2023-01-02,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,38,98.8,990,2,40,0.07,East,S03
2023-01-02,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,1,3.2,712,2,42,0.08,East,S03
2023-01-02,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,18,52.2,502,2,40,0.07,East,S03
2023-01-02,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,112,470.4,1968,5,70,0.13,East,S03
2023-01-02,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,40,100.0,1683,5,55,0.08,East,S03
2023-01-02,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,39,109.2,1811,5,58,0.09,East,S03
2023-01-02,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,80,399.2,1910,4,65,0.14,East,S03
2023-01-02,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,11,71.5,633,6,90,0.18,East,S03
2023-01-02,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,78,117.0,2226,3,50,0.05,West,S04
2023-01-02,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,64,140.8,1960,4,60,0.08,West,S04
2023-01-02,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,46,82.8,1131,5,55,0.06,West,S04
2023-01-02,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,6,21.0,332,7,70,0.1,West,S04
2023-01-02,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,124,742.76,1461,6,80,0.15,West,S04
2023-01-02,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,19,38.0,413,5,55,0.07,West,S04
2023-01-02,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,79,157.21,2505,4,50,0.06,West,S04
2023-01-02,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,28,126.0,466,7,75,0.12,West,S04
2023-01-02,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,195,234.0,2507,3,45,0.04,West,S04
2023-01-02,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,30,48.0,537,5,50,0.05,West,S04
2023-01-02,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,26,65.0,748,4,55,0.07,West,S04
2023-01-02,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,75,240.0,1340,5,60,0.09,West,S04
2023-01-02,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,24,50.4,621,4,52,0.06,West,S04
2023-01-02,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,14,69.86,696,7,80,0.14,West,S04
2023-01-02,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,49,122.5,1649,5,60,0.08,West,S04
2023-01-02,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,48,144.0,951,4,55,0.09,West,S04
2023-01-02,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,15,82.5,491,7,85,0.15,West,S04
2023-01-02,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,11,76.89,409,6,90,0.18,West,S04
2023-01-02,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,47,178.6,1249,5,65,0.11,West,S04
2023-01-02,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,57,125.4,1746,5,55,0.07,West,S04
2023-01-02,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,62,341.0,1506,6,80,0.16,West,S04
2023-01-02,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,22,175.78,561,8,100,0.22,West,S04
2023-01-02,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,22,99.0,610,6,70,0.13,West,S04
2023-01-02,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,18,57.6,851,5,60,0.09,West,S04
2023-01-02,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,68,142.8,3406,2,40,0.06,West,S04
2023-01-02,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,52,145.6,2206,2,40,0.07,West,S04
2023-01-02,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,47,211.5,1534,3,55,0.12,West,S04
2023-01-02,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,58,203.0,732,3,50,0.1,West,S04
2023-01-02,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,11,31.9,569,3,48,0.08,West,S04
2023-01-02,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,40,64.0,1980,2,38,0.05,West,S04
2023-01-02,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,116,208.8,3592,2,35,0.05,West,S04
2023-01-02,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,52,182.0,1674,2,45,0.09,West,S04
2023-01-02,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,35,91.0,958,2,40,0.07,West,S04
2023-01-02,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,16,51.2,691,2,42,0.08,West,S04
2023-01-02,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,27,78.3,490,2,40,0.07,West,S04
2023-01-02,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,72,302.4,2046,5,70,0.13,West,S04
2023-01-02,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,88,220.0,1622,5,55,0.08,West,S04
2023-01-02,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,57,159.6,1803,5,58,0.09,West,S04
2023-01-02,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,73,364.27,1965,4,65,0.14,West,S04
2023-01-02,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,13,84.5,597,6,90,0.18,West,S04
2023-01-02,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,99,148.5,2202,3,50,0.05,Central,S05
2023-01-02,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,58,127.6,1951,4,60,0.08,Central,S05
2023-01-02,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,36,64.8,1104,5,55,0.06,Central,S05
2023-01-02,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,27,94.5,304,7,70,0.1,Central,S05
2023-01-02,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,83,497.17,1408,6,80,0.15,Central,S05
2023-01-02,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,18,36.0,413,5,55,0.07,Central,S05
2023-01-02,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,102,202.98,2504,4,50,0.06,Central,S05
2023-01-02,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,32,144.0,473,7,75,0.12,Central,S05
2023-01-02,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,168,201.6,2632,3,45,0.04,Central,S05
2023-01-02,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,41,65.6,534,5,50,0.05,Central,S05
2023-01-02,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,26,65.0,833,4,55,0.07,Central,S05
2023-01-02,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,43,137.6,1387,5,60,0.09,Central,S05
2023-01-02,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,13,27.3,610,4,52,0.06,Central,S05
2023-01-02,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,29,144.71,679,7,80,0.14,Central,S05
2023-01-02,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,70,175.0,1649,5,60,0.08,Central,S05
2023-01-02,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,52,156.0,923,4,55,0.09,Central,S05
2023-01-02,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,29,159.5,466,7,85,0.15,Central,S05
2023-01-02,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,20,139.8,418,6,90,0.18,Central,S05
2023-01-02,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,38,144.4,1257,5,65,0.11,Central,S05
2023-01-02,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,45,99.0,1808,5,55,0.07,Central,S05
2023-01-02,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,50,275.0,1509,6,80,0.16,Central,S05
2023-01-02,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,29,231.71,550,8,100,0.22,Central,S05
2023-01-02,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,11,49.5,617,6,70,0.13,Central,S05
2023-01-02,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,22,70.4,851,5,60,0.09,Central,S05
2023-01-02,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,136,285.6,3299,2,40,0.06,Central,S05
2023-01-02,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,115,322.0,2211,2,40,0.07,Central,S05
2023-01-02,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,45,202.5,1549,3,55,0.12,Central,S05
2023-01-02,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,22,77.0,770,3,50,0.1,Central,S05
2023-01-02,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,15,43.5,572,3,48,0.08,Central,S05
2023-01-02,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,80,128.0,1919,2,38,0.05,Central,S05
2023-01-02,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,147,264.6,3612,2,35,0.05,Central,S05
2023-01-02,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,64,224.0,1638,2,45,0.09,Central,S05
2023-01-02,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,18,46.8,982,2,40,0.07,Central,S05
2023-01-02,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,35,112.0,661,2,42,0.08,Central,S05
2023-01-02,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,36,104.4,484,2,40,0.07,Central,S05
2023-01-02,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,92,386.4,1993,5,70,0.13,Central,S05
2023-01-02,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,54,135.0,1685,5,55,0.08,Central,S05
2023-01-02,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,77,215.6,1820,5,58,0.09,Central,S05
2023-01-02,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,72,359.28,1895,4,65,0.14,Central,S05
2023-01-02,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,23,149.5,614,6,90,0.18,Central,S05
2023-01-03,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,84,126.0,2117,3,50,0.05,North,S01
2023-01-03,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,113,248.6,1856,4,60,0.08,North,S01
2023-01-03,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,32,57.6,1033,5,55,0.06,North,S01
2023-01-03,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,8,28.0,289,7,70,0.1,North,S01
2023-01-03,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,59,353.41,1410,6,80,0.15,North,S01
2023-01-03,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,22,44.0,386,5,55,0.07,North,S01
2023-01-03,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,100,199.0,2383,4,50,0.06,North,S01
2023-01-03,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,23,103.5,427,7,75,0.12,North,S01
2023-01-03,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,140,168.0,2475,3,45,0.04,North,S01
2023-01-03,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,13,20.8,550,5,50,0.05,North,S01
2023-01-03,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,45,112.5,806,4,55,0.07,North,S01
2023-01-03,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,48,153.6,1295,5,60,0.09,North,S01
2023-01-03,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,15,31.5,614,4,52,0.06,North,S01
2023-01-03,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,18,89.82,660,7,80,0.14,North,S01
2023-01-03,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,69,172.5,1639,5,60,0.08,North,S01
2023-01-03,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,50,150.0,725,4,55,0.09,North,S01
2023-01-03,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,27,148.5,429,7,85,0.15,North,S01
2023-01-03,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,7,48.93,404,6,90,0.18,North,S01
2023-01-03,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,46,174.8,1186,5,65,0.11,North,S01
